Zip Code,City,County,State
11545,Glen Head,Nassau,NY
11954,Montauk,Suffolk,NY
11967,Shirley,Suffolk,NY
11780,Saint James,Suffolk,NY
11949,Manorville,Suffolk,NY
11558,Island Park,Nassau,NY
11779,Ronkonkoma,Suffolk,NY
11704,West Babylon,Suffolk,NY
11752,Islip Terrace,Suffolk,NY
11793,Wantagh,Nassau,NY
11561,Long Beach,Nassau,NY
11968,Southampton,Suffolk,NY
11701,Amityville,Suffolk,NY
11713,Bellport,Suffolk,NY
11967,Shirley,Suffolk,NY
11790,Stony Brook,Suffolk,NY
13760,Endicott,Broome,NY
11720,Centereach,Suffolk,NY
11798,Wyandanch,Suffolk,NY
13903,Binghamton,Broome,NY
11964,Shelter Island,Suffolk,NY
11003,Elmont,Nassau,NY
11803,Plainview,Nassau,NY
11554,East Meadow,Nassau,NY
11788,Hauppauge,Suffolk,NY
11566,Merrick,Nassau,NY
11767,Nesconset,Suffolk,NY
14850,Ithaca,Tompkins,NY
11783,Seaford,Nassau,NY
11954,Montauk,Suffolk,NY
11238,Brooklyn,Kings,NY
13734,Barton,Tioga,NY
11704,West Babylon,Suffolk,NY
11518,East Rockaway,Nassau,NY
11706,Bay Shore,Suffolk,NY
11746,Huntington Station,Suffolk,NY
11776,Port Jefferson Station,Suffolk,NY
13323,Clinton,Oneida,NY
11742,Holtsville,Suffolk,NY
12816,Cambridge,Washington,NY
11932,Bridgehampton,Suffolk,NY
11590,Westbury,Nassau,NY
11782,Sayville,Suffolk,NY
11020,Great Neck,Nassau,NY
11757,Lindenhurst,Suffolk,NY
11726,Copiague,Suffolk,NY
11778,Rocky Point,Suffolk,NY
11952,Mattituck,Suffolk,NY
11720,Centereach,Suffolk,NY
11758,Massapequa,Nassau,NY
11552,West Hempstead,Nassau,NY
11753,Jericho,Nassau,NY
11793,Wantagh,Nassau,NY
10573,Port Chester,Westchester,NY
11933,Calverton,Suffolk,NY
11050,Port Washington,Nassau,NY
11710,North Bellmore,Nassau,NY
11787,Smithtown,Suffolk,NY
11722,Central Islip,Suffolk,NY
11961,Ridge,Suffolk,NY
11757,Lindenhurst,Suffolk,NY
11725,Commack,Suffolk,NY
11753,Jericho,Nassau,NY
11709,Bayville,Nassau,NY
11952,Mattituck,Suffolk,NY
11784,Selden,Suffolk,NY
11932,Bridgehampton,Suffolk,NY
11559,Lawrence,Nassau,NY
11703,North Babylon,Suffolk,NY
11550,South Hempstead,Nassau,NY
11742,Holtsville,Suffolk,NY
11552,West Hempstead,Nassau,NY
11787,Smithtown,Suffolk,NY
11705,Bayport,Suffolk,NY
14850,Ithaca,Tompkins,NY
11727,Coram,Suffolk,NY
11756,Levittown,Nassau,NY
11787,Smithtown,Suffolk,NY
14820,Cameron Mills,Steuben,NY
11717,Brentwood,Suffolk,NY
11949,Manorville,Suffolk,NY
11733,Old Field,Suffolk,NY
11726,Copiague,Suffolk,NY
11787,Smithtown,Suffolk,NY
11757,Lindenhurst,Suffolk,NY
11747,Melville,Suffolk,NY
11797,Woodbury,Nassau,NY
11776,Port Jefferson Station,Suffolk,NY
11566,Merrick,Nassau,NY
11976,Water Mill,Suffolk,NY
11704,West Babylon,Suffolk,NY
14715,Bolivar,Allegany,NY
11747,Melville,Suffolk,NY
11757,Lindenhurst,Suffolk,NY
11793,Wantagh,Nassau,NY
11964,Shelter Island,Suffolk,NY
12581,Stanfordville,Dutchess,NY
11727,Coram,Suffolk,NY
12523,Elizaville,Columbia,NY
11561,Long Beach,Nassau,NY
11976,Water Mill,Suffolk,NY
11754,Kings Park,Suffolk,NY
11776,Port Jefferson Station,Suffolk,NY
11803,Plainview,Nassau,NY
13760,Endicott,Broome,NY
11764,Miller Place,Suffolk,NY
11769,Oakdale,Suffolk,NY
11779,Ronkonkoma,Suffolk,NY
14850,Ithaca,Tompkins,NY
11967,Shirley,Suffolk,NY
11561,Long Beach,Nassau,NY
11976,Water Mill,Suffolk,NY
11786,Shoreham,Suffolk,NY
11934,Center Moriches,Suffolk,NY
11706,Bay Shore,Suffolk,NY
14850,Ithaca,Tompkins,NY
11554,East Meadow,Nassau,NY
11727,Coram,Suffolk,NY
11801,Hicksville,Nassau,NY
14418,Branchport,Yates,NY
11769,Oakdale,Suffolk,NY
11782,Sayville,Suffolk,NY
11901,Riverhead,Suffolk,NY
11791,Syosset,Nassau,NY
10924,Goshen,Orange,NY
11715,Blue Point,Suffolk,NY
11201,Brooklyn,Kings,NY
11713,Bellport,Suffolk,NY
11763,Medford,Suffolk,NY
11731,East Northport,Suffolk,NY
11962,Sagaponack,Suffolk,NY
11720,Centereach,Suffolk,NY
11788,Hauppauge,Suffolk,NY
11971,Southold,Suffolk,NY
11501,Mineola,Nassau,NY
14882,Lansing,Tompkins,NY
11702,Babylon,Suffolk,NY
11040,New Hyde Park,Nassau,NY
11747,Melville,Suffolk,NY
12860,Pottersville,Warren,NY
11232,Brooklyn,Kings,NY
11554,East Meadow,Nassau,NY
11554,East Meadow,Nassau,NY
11756,Levittown,Nassau,NY
11949,Manorville,Suffolk,NY
11766,Mount Sinai,Suffolk,NY
11717,Brentwood,Suffolk,NY
11746,Huntington Station,Suffolk,NY
11758,Massapequa,Nassau,NY
11010,Franklin Square,Nassau,NY
11730,East Islip,Suffolk,NY
11793,Wantagh,Nassau,NY
11030,Manhasset,Nassau,NY
11779,Ronkonkoma,Suffolk,NY
11949,Manorville,Suffolk,NY
11756,Levittown,Nassau,NY
11755,Lake Grove,Suffolk,NY
11803,Plainview,Nassau,NY
11710,Bellmore,Nassau,NY
11788,Hauppauge,Suffolk,NY
14850,Ithaca,Tompkins,NY
11714,Bethpage,Nassau,NY
11510,Baldwin,Nassau,NY
11507,Albertson,Nassau,NY
11772,Patchogue,Suffolk,NY
11756,Levittown,Nassau,NY
11949,Manorville,Suffolk,NY
11978,Westhampton Beach,Suffolk,NY
10471,Bronx,Bronx,NY
11784,Selden,Suffolk,NY
11951,Mastic Beach,Suffolk,NY
11757,Lindenhurst,Suffolk,NY
11716,Bohemia,Suffolk,NY
11779,Lake Ronkonkoma,Suffolk,NY
11717,Brentwood,Suffolk,NY
11772,Patchogue,Suffolk,NY
11726,Copiague,Suffolk,NY
11714,Bethpage,Nassau,NY
11561,Long Beach,Nassau,NY
11951,Mastic Beach,Suffolk,NY
11731,East Northport,Suffolk,NY
11942,East Quogue,Suffolk,NY
11780,Saint James,Suffolk,NY
11754,Kings Park,Suffolk,NY
11545,Glen Head,Nassau,NY
11003,Elmont,Nassau,NY
11566,Merrick,Nassau,NY
11704,West Babylon,Suffolk,NY
11552,West Hempstead,Nassau,NY
11714,Bethpage,Nassau,NY
11757,Lindenhurst,Suffolk,NY
14850,Ithaca,Tompkins,NY
11756,Levittown,Nassau,NY
11756,Levittown,Nassau,NY
11222,Brooklyn,Kings,NY
11714,Bethpage,Nassau,NY
11779,Ronkonkoma,Suffolk,NY
11704,West Babylon,Suffolk,NY
11725,Commack,Suffolk,NY
11751,Islip,Suffolk,NY
11554,East Meadow,Nassau,NY
11769,Oakdale,Suffolk,NY
11948,Laurel,Suffolk,NY
11702,Babylon,Suffolk,NY
11755,Lake Grove,Suffolk,NY
11772,East Patchogue,Suffolk,NY
11581,Valley Stream,Nassau,NY
11769,Oakdale,Suffolk,NY
11050,Port Washington,Nassau,NY
11030,Manhasset,Nassau,NY
11561,Long Beach,Nassau,NY
13801,Mcdonough,Chenango,NY
11704,West Babylon,Suffolk,NY
12427,Elka Park,Greene,NY
14886,Trumansburg,Tompkins,NY
11565,Malverne,Nassau,NY
14850,Ithaca,Tompkins,NY
11727,Coram,Suffolk,NY
13901,Binghamton,Broome,NY
11953,Middle Island,Suffolk,NY
11746,Huntington Station,Suffolk,NY
11961,Ridge,Suffolk,NY
11710,North Bellmore,Nassau,NY
11935,Peconic,Suffolk,NY
11757,Lindenhurst,Suffolk,NY
12993,Westport,Essex,NY
11720,Centereach,Suffolk,NY
11746,Dix Hills,Suffolk,NY
11766,Mount Sinai,Suffolk,NY
11790,Stony Brook,Suffolk,NY
11704,West Babylon,Suffolk,NY
11746,Huntington Station,Suffolk,NY
12567,Pine Plains,Dutchess,NY
11758,North Massapequa,Nassau,NY
11731,East Northport,Suffolk,NY
11793,Wantagh,Nassau,NY
12528,Highland,Ulster,NY
11790,Stony Brook,Suffolk,NY
11798,Wyandanch,Suffolk,NY
11757,Lindenhurst,Suffolk,NY
11783,Seaford,Nassau,NY
11932,Bridgehampton,Suffolk,NY
12477,Saugerties,Ulster,NY
11762,Massapequa Park,Nassau,NY
11580,Valley Stream,Nassau,NY
11706,Bay Shore,Suffolk,NY
11757,Lindenhurst,Suffolk,NY
11797,Woodbury,Nassau,NY
14850,Ithaca,Tompkins,NY
11795,West Islip,Suffolk,NY
11729,Deer Park,Suffolk,NY
14850,Ithaca,Tompkins,NY
11751,Islip,Suffolk,NY
11559,Lawrence,Nassau,NY
12057,Eagle Bridge,Rensselaer,NY
11937,East Hampton,Suffolk,NY
12209,Albany,Albany,NY
11954,Montauk,Suffolk,NY
12043,Hyndsville,Schoharie,NY
12533,Hopewell Junction,Dutchess,NY
11764,Miller Place,Suffolk,NY
11783,Seaford,Nassau,NY
11968,Southampton,Suffolk,NY
11934,Center Moriches,Suffolk,NY
13062,Etna,Tompkins,NY
11787,Smithtown,Suffolk,NY
11766,Mount Sinai,Suffolk,NY
11758,Massapequa,Nassau,NY
11793,Wantagh,Nassau,NY
11754,Kings Park,Suffolk,NY
11933,Calverton,Suffolk,NY
11768,Northport,Suffolk,NY
11697,Rockaway Point,Queens,NY
11793,Wantagh,Nassau,NY
11731,East Northport,Suffolk,NY
11741,Holbrook,Suffolk,NY
11545,Glen Head,Nassau,NY
11735,Farmingdale,Suffolk,NY
11554,East Meadow,Nassau,NY
11787,Smithtown,Suffolk,NY
11776,Port Jefferson Station,Suffolk,NY
12538,Hyde Park,Dutchess,NY
11776,Port Jefferson Station,Suffolk,NY
12601,Poughkeepsie,Dutchess,NY
11572,Oceanside,Nassau,NY
11727,Coram,Suffolk,NY
11561,Long Beach,Nassau,NY
11803,Plainview,Nassau,NY
11742,Holtsville,Suffolk,NY
11795,West Islip,Suffolk,NY
11703,North Babylon,Suffolk,NY
11716,Bohemia,Suffolk,NY
11758,Massapequa,Nassau,NY
11950,Mastic,Suffolk,NY
11758,Massapequa,Nassau,NY
11756,Levittown,Nassau,NY
13068,Freeville,Tompkins,NY
11003,Elmont,Nassau,NY
11778,Rocky Point,Suffolk,NY
11932,Bridgehampton,Suffolk,NY
11561,Long Beach,Nassau,NY
11704,North Babylon,Suffolk,NY
11791,Syosset,Nassau,NY
11733,Old Field,Suffolk,NY
11706,Bay Shore,Suffolk,NY
11752,Islip Terrace,Suffolk,NY
11787,Smithtown,Suffolk,NY
11545,Glen Head,Nassau,NY
11757,Lindenhurst,Suffolk,NY
11742,Holtsville,Suffolk,NY
11040,New Hyde Park,Nassau,NY
11010,Franklin Square,Nassau,NY
11010,Franklin Square,Nassau,NY
12989,Vermontville,Franklin,NY
11756,Levittown,Nassau,NY
11776,Port Jefferson Station,Suffolk,NY
11787,Smithtown,Suffolk,NY
11971,Southold,Suffolk,NY
12569,Pleasant Valley,Dutchess,NY
14512,Naples,Ontario,NY
11776,Port Jefferson Station,Suffolk,NY
11717,Brentwood,Suffolk,NY
11791,Syosset,Nassau,NY
11743,Huntington,Suffolk,NY
11764,Miller Place,Suffolk,NY
11553,Uniondale,Nassau,NY
11716,Bohemia,Suffolk,NY
11703,North Babylon,Suffolk,NY
11725,Commack,Suffolk,NY
11749,Islandia,Suffolk,NY
11598,Woodmere,Nassau,NY
11725,Commack,Suffolk,NY
11961,Ridge,Suffolk,NY
11722,Central Islip,Suffolk,NY
11542,Glen Cove,Nassau,NY
11742,Holtsville,Suffolk,NY
11757,Lindenhurst,Suffolk,NY
11704,West Babylon,Suffolk,NY
11554,East Meadow,Nassau,NY
11784,Selden,Suffolk,NY
11968,Southampton,Suffolk,NY
11746,Dix Hills,Suffolk,NY
11580,Valley Stream,Nassau,NY
11755,Lake Grove,Suffolk,NY
11754,Kings Park,Suffolk,NY
11729,Deer Park,Suffolk,NY
11704,West Babylon,Suffolk,NY
10570,Pleasantville,Westchester,NY
11714,Bethpage,Nassau,NY
11793,Wantagh,Nassau,NY
11726,Copiague,Suffolk,NY
11702,Babylon,Suffolk,NY
11572,Oceanside,Nassau,NY
11561,Long Beach,Nassau,NY
11743,Huntington,Suffolk,NY
11758,Massapequa,Nassau,NY
11803,Plainview,Nassau,NY
11746,Huntington Station,Suffolk,NY
11726,Copiague,Suffolk,NY
11553,Uniondale,Nassau,NY
11752,Islip Terrace,Suffolk,NY
11730,East Islip,Suffolk,NY
11796,West Sayville,Suffolk,NY
11720,Centereach,Suffolk,NY
11757,Lindenhurst,Suffolk,NY
11561,Long Beach,Nassau,NY
11701,Amityville,Suffolk,NY
11977,Westhampton,Suffolk,NY
11704,West Babylon,Suffolk,NY
11971,Southold,Suffolk,NY
11935,Cutchogue,Suffolk,NY
11003,Elmont,Nassau,NY
11590,Westbury,Nassau,NY
13040,Cincinnatus,Cortland,NY
11552,West Hempstead,Nassau,NY
11779,Ronkonkoma,Suffolk,NY
11756,Levittown,Nassau,NY
11735,Farmingdale,Nassau,NY
11729,Deer Park,Suffolk,NY
11951,Mastic Beach,Suffolk,NY
11793,Wantagh,Nassau,NY
11740,Greenlawn,Suffolk,NY
11714,Bethpage,Nassau,NY
11509,Atlantic Beach,Nassau,NY
11572,Oceanside,Nassau,NY
11793,Wantagh,Nassau,NY
12547,Milton,Ulster,NY
13827,Owego,Tioga,NY
11576,Roslyn,Nassau,NY
11784,Selden,Suffolk,NY
11753,Jericho,Nassau,NY
14802,Alfred,Allegany,NY
11780,Saint James,Suffolk,NY
11753,Jericho,Nassau,NY
11706,Bay Shore,Suffolk,NY
11901,Riverhead,Suffolk,NY
11757,Lindenhurst,Suffolk,NY
11763,Medford,Suffolk,NY
11950,Mastic,Suffolk,NY
12501,Amenia,Dutchess,NY
11746,Huntington Station,Suffolk,NY
12457,Mt Tremper,Ulster,NY
11762,Massapequa Park,Nassau,NY
11704,North Babylon,Suffolk,NY
11704,North Babylon,Suffolk,NY
12803,Moreau,Saratoga,NY
14850,Ithaca,Tompkins,NY
12817,Chestertown,Warren,NY
11514,Carle Place,Nassau,NY
11978,Westhampton Beach,Suffolk,NY
11754,Kings Park,Suffolk,NY
11968,Southampton,Suffolk,NY
11772,Patchogue,Suffolk,NY
11937,East Hampton,Suffolk,NY
11791,Syosset,Nassau,NY
11951,Mastic Beach,Suffolk,NY
11702,Babylon,Suffolk,NY
11776,Port Jefferson Station,Suffolk,NY
11590,Westbury,Nassau,NY
11946,Hampton Bays,Suffolk,NY
11735,Farmingdale,Nassau,NY
14850,Ithaca,Tompkins,NY
11948,Jamesport,Suffolk,NY
11561,Long Beach,Nassau,NY
11795,West Islip,Suffolk,NY
11758,Massapequa,Nassau,NY
11713,Bellport,Suffolk,NY
11730,East Islip,Suffolk,NY
11772,East Patchogue,Suffolk,NY
11701,Amityville,Suffolk,NY
11976,Water Mill,Suffolk,NY
11714,Bethpage,Nassau,NY
12033,Castleton,Rensselaer,NY
11764,Miller Place,Suffolk,NY
11501,Mineola,Nassau,NY
11954,Montauk,Suffolk,NY
11701,Amityville,Suffolk,NY
11732,East Norwich,Nassau,NY
11791,Syosset,Nassau,NY
11762,Massapequa Park,Nassau,NY
11757,Lindenhurst,Suffolk,NY
11971,Southold,Suffolk,NY
11738,Farmingville,Suffolk,NY
12962,Morrisonville,Clinton,NY
11779,Lake Ronkonkoma,Suffolk,NY
11741,Holbrook,Suffolk,NY
11791,Syosset,Nassau,NY
11961,Ridge,Suffolk,NY
11557,Hewlett,Nassau,NY
11779,Lake Ronkonkoma,Suffolk,NY
11763,Medford,Suffolk,NY
11937,East Hampton,Suffolk,NY
11950,Mastic,Suffolk,NY
12477,Saugerties,Ulster,NY
11727,Coram,Suffolk,NY
11769,Oakdale,Suffolk,NY
11572,Oceanside,Nassau,NY
11901,Riverhead,Suffolk,NY
11937,East Hampton,Suffolk,NY
11558,Island Park,Nassau,NY
11704,West Babylon,Suffolk,NY
11951,Mastic Beach,Suffolk,NY
11968,Southampton,Suffolk,NY
11720,Centereach,Suffolk,NY
11716,Bohemia,Suffolk,NY
11743,Huntington,Suffolk,NY
11967,Shirley,Suffolk,NY
11767,Nesconset,Suffolk,NY
11751,Islip,Suffolk,NY
11566,Merrick,Nassau,NY
11729,Deer Park,Suffolk,NY
11702,Babylon,Suffolk,NY
11726,Copiague,Suffolk,NY
11757,Lindenhurst,Suffolk,NY
11769,Oakdale,Suffolk,NY
10301,Staten Island,Richmond,NY
11557,Hewlett,Nassau,NY
11954,Montauk,Suffolk,NY
11731,East Northport,Suffolk,NY
11553,Uniondale,Nassau,NY
14805,Alpine,Schuyler,NY
11743,Huntington,Suffolk,NY
11942,East Quogue,Suffolk,NY
11704,West Babylon,Suffolk,NY
11757,Lindenhurst,Suffolk,NY
11714,Bethpage,Nassau,NY
11705,Bayport,Suffolk,NY
11717,Brentwood,Suffolk,NY
11701,Amityville,Suffolk,NY
11779,Ronkonkoma,Suffolk,NY
11788,Hauppauge,Suffolk,NY
11772,Patchogue,Suffolk,NY
11720,Centereach,Suffolk,NY
11977,Westhampton,Suffolk,NY
11949,Manorville,Suffolk,NY
14859,Lockwood,Tioga,NY
11730,East Islip,Suffolk,NY
11937,East Hampton,Suffolk,NY
11779,Lake Ronkonkoma,Suffolk,NY
11976,Water Mill,Suffolk,NY
13730,Afton,Chenango,NY
11780,Saint James,Suffolk,NY
11743,Huntington,Suffolk,NY
11754,Kings Park,Suffolk,NY
11725,Commack,Suffolk,NY
11590,Westbury,Nassau,NY
11563,East Rockaway,Nassau,NY
11783,Bethpage,Nassau,NY
11959,Quogue,Suffolk,NY
12440,High Falls,Ulster,NY
11705,Bayport,Suffolk,NY
11720,Centereach,Suffolk,NY
11975,Wainscott,Suffolk,NY
11779,Lake Ronkonkoma,Suffolk,NY
11702,Babylon,Suffolk,NY
11703,North Babylon,Suffolk,NY
11939,East Marion,Suffolk,NY
11703,North Babylon,Suffolk,NY
10916,Campbell Hall,Orange,NY
12180,Troy,Rensselaer,NY
12901,Plattsburgh,Clinton,NY
14468,Hilton,Monroe,NY
11772,Patchogue,Suffolk,NY
11756,Levittown,Nassau,NY
11717,Brentwood,Suffolk,NY
11710,Bellmore,Nassau,NY
11706,Bay Shore,Suffolk,NY
12484,Stone Ridge,Ulster,NY
11783,Seaford,Nassau,NY
11702,Babylon,Suffolk,NY
11754,Kings Park,Suffolk,NY
12992,West Chazy,Clinton,NY
11801,Hicksville,Nassau,NY
11704,West Babylon,Suffolk,NY
11793,Wantagh,Nassau,NY
11783,Seaford,Nassau,NY
11790,Stony Brook,Suffolk,NY
11729,Deer Park,Suffolk,NY
11550,Hempstead,Nassau,NY
11937,East Hampton,Suffolk,NY
11726,Copiague,Suffolk,NY
11901,Riverhead,Suffolk,NY
11746,Dix Hills,Suffolk,NY
13732,Apalachin,Tioga,NY
11590,Westbury,Nassau,NY
11731,East Northport,Suffolk,NY
11792,Wading River,Suffolk,NY
11738,Farmingville,Suffolk,NY
11769,Oakdale,Suffolk,NY
11946,Hampton Bays,Suffolk,NY
11768,Northport,Suffolk,NY
13760,Endicott,Broome,NY
11572,Oceanside,Nassau,NY
12148,Rexford,Schenectady,NY
11703,North Babylon,Suffolk,NY
11946,Hampton Bays,Suffolk,NY
11542,Glen Cove,Nassau,NY
11786,Shoreham,Suffolk,NY
11758,North Massapequa,Nassau,NY
11701,Amityville,Suffolk,NY
13045,Cortland,Cortland,NY
11713,Bellport,Suffolk,NY
11757,Lindenhurst,Suffolk,NY
11758,Massapequa,Nassau,NY
11716,Bohemia,Suffolk,NY
11784,Selden,Suffolk,NY
11937,East Hampton,Suffolk,NY
11754,Kings Park,Suffolk,NY
11787,Smithtown,Suffolk,NY
13856,Walton,Delaware,NY
11743,Huntington,Suffolk,NY
11715,Blue Point,Suffolk,NY
11793,Wantagh,Nassau,NY
11803,Plainview,Nassau,NY
11201,Brooklyn,Kings,NY
11726,Copiague,Suffolk,NY
11772,East Patchogue,Suffolk,NY
11554,East Meadow,Nassau,NY
11971,Southold,Suffolk,NY
11713,Bellport,Suffolk,NY
11952,Mattituck,Suffolk,NY
11767,Nesconset,Suffolk,NY
11701,Amity Harbor,Suffolk,NY
11783,Seaford,Nassau,NY
11758,North Massapequa,Nassau,NY
11566,Merrick,Nassau,NY
11731,East Northport,Suffolk,NY
11784,Selden,Suffolk,NY
11934,Center Moriches,Suffolk,NY
11937,East Hampton,Suffolk,NY
11786,Shoreham,Suffolk,NY
11747,Melville,Suffolk,NY
11754,Kings Park,Suffolk,NY
11735,Farmingdale,Suffolk,NY
11780,Saint James,Suffolk,NY
11704,West Babylon,Suffolk,NY
11971,Southold,Suffolk,NY
11746,Dix Hills,Suffolk,NY
14850,Ithaca,Tompkins,NY
11937,East Hampton,Suffolk,NY
11710,Bellmore,Nassau,NY
11716,Bohemia,Suffolk,NY
11787,Smithtown,Suffolk,NY
12401,Kingston,Ulster,NY
11729,Deer Park,Suffolk,NY
11793,Wantagh,Nassau,NY
12503,Ancramdale,Columbia,NY
11021,Great Neck,Nassau,NY
10001,New York,New York,NY
11717,Brentwood,Suffolk,NY
11003,Elmont,Nassau,NY
11201,Brooklyn,Kings,NY
11942,East Quogue,Suffolk,NY
11733,East Setauket,Suffolk,NY
11769,Oakdale,Suffolk,NY
12546,Millerton,Dutchess,NY
11706,Bay Shore,Suffolk,NY
11558,Island Park,Nassau,NY
11762,Massapequa Park,Nassau,NY
11766,Mount Sinai,Suffolk,NY
11804,Old Bethpage,Nassau,NY
11793,Wantagh,Nassau,NY
11714,Bethpage,Nassau,NY
11756,Levittown,Nassau,NY
11782,Sayville,Suffolk,NY
11725,Commack,Suffolk,NY
12578,Salt Point,Dutchess,NY
11414,Howard Beach,Queens,NY
11791,Syosset,Nassau,NY
11050,Port Washington,Nassau,NY
14882,Lansing,Tompkins,NY
11743,Huntington,Suffolk,NY
11784,Selden,Suffolk,NY
11980,Yaphank,Suffolk,NY
11772,East Patchogue,Suffolk,NY
14886,Trumansburg,Tompkins,NY
11576,Roslyn,Nassau,NY
11949,Manorville,Suffolk,NY
11704,West Babylon,Suffolk,NY
11725,Commack,Suffolk,NY
11733,East Setauket,Suffolk,NY
12436,Haines Falls,Greene,NY
11752,Islip Terrace,Suffolk,NY
11954,Montauk,Suffolk,NY
13827,Owego,Tioga,NY
11964,Shelter Island,Suffolk,NY
11963,Sag Harbor,Suffolk,NY
11803,Plainview,Nassau,NY
11954,Montauk,Suffolk,NY
11751,Islip,Suffolk,NY
11518,East Rockaway,Nassau,NY
11958,Peconic,Suffolk,NY
12046,Coeymans Hollow,Albany,NY
11561,Long Beach,Nassau,NY
14559,Spencerport,Monroe,NY
11961,Ridge,Suffolk,NY
14882,Lansing,Tompkins,NY
11934,Center Moriches,Suffolk,NY
11958,Peconic,Suffolk,NY
11793,Wantagh,Nassau,NY
11961,Ridge,Suffolk,NY
11710,North Bellmore,Nassau,NY
11702,Babylon,Suffolk,NY
10509,Brewster,Putnam,NY
11704,North Babylon,Suffolk,NY
14418,Branchport,Yates,NY
11942,East Quogue,Suffolk,NY
12189,Watervliet,Albany,NY
11746,Dix Hills,Suffolk,NY
13053,Dryden,Tompkins,NY
11746,Huntington Station,Suffolk,NY
11795,Bay Shore,Suffolk,NY
11561,Long Beach,Nassau,NY
11793,Wantagh,Nassau,NY
11953,Middle Island,Suffolk,NY
11746,Dix Hills,Suffolk,NY
11787,Smithtown,Suffolk,NY
11768,Northport,Suffolk,NY
11747,Melville,Suffolk,NY
11704,West Babylon,Suffolk,NY
11554,East Meadow,Nassau,NY
11040,Garden City Park,Nassau,NY
11782,Sayville,Suffolk,NY
11967,Shirley,Suffolk,NY
11742,Holtsville,Suffolk,NY
12992,West Chazy,Clinton,NY
11706,Bay Shore,Suffolk,NY
11798,Wyandanch,Suffolk,NY
12936,Essex,Essex,NY
11757,Lindenhurst,Suffolk,NY
11510,Baldwin,Nassau,NY
11950,Mastic,Suffolk,NY
11040,New Hyde Park,Nassau,NY
12533,Hopewell Junction,Dutchess,NY
11932,Bridgehampton,Suffolk,NY
11701,Amityville,Suffolk,NY
10024,New York,New York,NY
12569,Pleasant Valley,Dutchess,NY
11952,Mattituck,Suffolk,NY
11701,Amityville,Suffolk,NY
11704,West Babylon,Suffolk,NY
11772,East Patchogue,Suffolk,NY
11757,Lindenhurst,Suffolk,NY
11971,Southold,Suffolk,NY
11701,Amityville,Suffolk,NY
11720,Centereach,Suffolk,NY
10538,Larchmont,Westchester,NY
11753,Jericho,Nassau,NY
11940,East Moriches,Suffolk,NY
11747,Melville,Suffolk,NY
11746,Dix Hills,Suffolk,NY
11729,Deer Park,Suffolk,NY
11710,North Bellmore,Nassau,NY
11971,Southold,Suffolk,NY
11976,Water Mill,Suffolk,NY
11763,Medford,Suffolk,NY
11703,North Babylon,Suffolk,NY
11706,Bay Shore,Suffolk,NY
11715,Blue Point,Suffolk,NY
11702,Babylon,Suffolk,NY
11755,Lake Grove,Suffolk,NY
11697,Rockaway Point,Suffolk,NY
11731,East Northport,Suffolk,NY
11963,Sag Harbor,Suffolk,NY
11787,Smithtown,Suffolk,NY
10543,Mamaroneck,Westchester,NY
11952,Mattituck,Suffolk,NY
11716,Bohemia,Suffolk,NY
11792,Wading River,Suffolk,NY
11776,Port Jefferson Station,Suffolk,NY
12529,Hillsdale,Columbia,NY
12850,Middle Grove,Saratoga,NY
11768,Northport,Suffolk,NY
11717,Brentwood,Suffolk,NY
11510,Baldwin,Nassau,NY
11542,Glen Cove,Nassau,NY
11755,Lake Grove,Suffolk,NY
11733,East Setauket,Suffolk,NY
11788,Hauppauge,Suffolk,NY
11763,Medford,Suffolk,NY
11954,Montauk,Suffolk,NY
13053,Dryden,Tompkins,NY
11741,Holbrook,Suffolk,NY
11772,Patchogue,Suffolk,NY
11704,West Babylon,Suffolk,NY
11738,Farmingville,Suffolk,NY
11953,Middle Island,Suffolk,NY
11962,Sagaponack,Suffolk,NY
11724,Cold Spring Harbor,Suffolk,NY
11937,East Hampton,Suffolk,NY
11702,Babylon,Suffolk,NY
11932,Bridgehampton,Suffolk,NY
11725,Commack,Suffolk,NY
11704,West Babylon,Suffolk,NY
11706,Bay Shore,Suffolk,NY
11747,Melville,Suffolk,NY
11716,Bohemia,Suffolk,NY
11704,West Babylon,Suffolk,NY
12193,Westerlo,Albany,NY
12941,Jay,Essex,NY
11968,Southampton,Suffolk,NY
11577,Roslyn Heights,Nassau,NY
11767,Nesconset,Suffolk,NY
11764,Miller Place,Suffolk,NY
12525,Gardiner,Ulster,NY
11758,Massapequa,Nassau,NY
11801,Hicksville,Nassau,NY
11590,Westbury,Nassau,NY
11756,Levittown,Nassau,NY
11704,West Babylon,Suffolk,NY
11968,Southampton,Suffolk,NY
11758,Massapequa,Nassau,NY
11784,Selden,Suffolk,NY
11787,Smithtown,Suffolk,NY
11554,East Meadow,Nassau,NY
11756,Levittown,Nassau,NY
11739,Great River,Suffolk,NY
11949,Manorville,Suffolk,NY
13337,Fly Creek,Otsego,NY
11793,Wantagh,Nassau,NY
11933,Calverton,Suffolk,NY
